stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_short_name
100288,Eastbound Gorge Rd E at Jutland (#100288),48.4415200003,-123.375841,0,,Eastbound Gorge at Jutland
100289,Northbound Fernwood at Bay (#100289),48.4343369996,-123.344877001,0,,Northbound Fernwood at Bay
100290,Eastbound Burnside Rd E at Dunedin (#100290),48.4420379999,-123.36955,0,,Eastbound Burnside at Dunedin
100291,Southbound Douglas at Summit (#100291),48.4423650001,-123.369342,0,,Southbound Douglas at Summit
100292,Westbound Burnside Rd E at Dunedin (#100292),48.4421799996,-123.369544,0,,Westbound Burnside at Dunedin
100293,Eastbound Richardson at St Charles (#100293),48.4161640001,-123.337087001,0,,Eastbound Richardson at St Charles
100294,Westbound Fort at Belmont (#100294),48.4262639998,-123.337788,0,,Westbound Fort at Belmont
100295,Northbound Douglas at Summit (#100295),48.4425849997,-123.369092,0,,Northbound Douglas at Summit
100296,Eastbound Pandora at Belmont (#100296),48.4264699999,-123.337801001,0,,Eastbound Pandora at Belmont
100297,Westbound Gorge Rd E at Jutland (#100297),48.4422170002,-123.377189,0,,Westbound Gorge at Jutland
100298,Westbound Hillside at Bakery (#100298),48.4401210088,-123.354321843,0,,Westbound Hillside at Bakery
100299,Eastbound Esquimalt at Head (#100299),48.4306239996,-123.400301001,0,,Eastbound Esquimalt at Head
100300,Northbound Jutland at Cecelia (#100300),48.4426209998,-123.375648,0,,Northbound Jutland at Cecelia
100301,Eastbound Hillside at Blackwood (#100301),48.4400959999,-123.353468,0,,Eastbound Hillside at Blackwood
100302,Southbound Fernwood at Haultain (#100302),48.4359329998,-123.34502,0,,Southbound Fernwood at Haultain
100303,Westbound Fairfield at St Charles (#100303),48.412276,-123.337658,0,,Westbound Fairfield at St Charles
100304,Southbound Quadra at Topaz (#100304),48.4420660004,-123.360026999,0,,Southbound Quadra at Topaz
100305,Eastbound Old Esquimalt at Aldebury (#100305),48.4329020001,-123.39923,0,,Eastbound Old Esquimalt at Aldebury
100306,Northbound Fernwood at Haultain (#100306),48.4360359997,-123.344855,0,,Northbound Fernwood at Haultain
100307,Westbound Esquimalt at Head (#100307),48.4304039999,-123.401109,0,,Westbound Esquimalt at Head
100308,Westbound Old Esquimalt at Aldebury (#100308),48.4330170003,-123.399134,0,,Westbound Old Esquimalt at Aldebury
100309,Southbound Cook at Hillside (#100309),48.4400719997,-123.351937,0,,Southbound Cook at Hillside
100310,Eastbound Craigflower at Alderman (#100310),48.4386879997,-123.390956,0,,Eastbound Craigflower at Alderman
100311,Westbound Hillside at Cook (#100311),48.4403410002,-123.352538,0,,Westbound Hillside at Cook
100312,Eastbound Oak Bay at McGregor (#100312),48.4264720003,-123.335976,0,,Eastbound Oak Bay at McGregor
100313,Eastbound Fairfield at St Charles (#100313),48.4121629997,-123.336833,0,,Eastbound Fairfield at St Charles
100314,Eastbound Lyall at MacAulay (#100314),48.4267000004,-123.403953,0,,Eastbound Lyall at MacAulay
100315,Northbound Quadra at Topaz (#100315),48.442863,-123.360052,0,,Northbound Quadra at Topaz
100316,Westbound Haultain at Roseberry (#100316),48.436281,-123.344032,0,,Westbound Haultain at Roseberry
100317,Westbound Oak Bay at McGregor (#100317),48.4265859998,-123.336271,0,,Westbound Oak Bay at McGregor
100318,Westbound Craigflower at Coventry (#100318),48.4390519997,-123.391615999,0,,Westbound Craigflower at Coventry
100319,Southbound Jutland at Sumas (#100319),48.4436590002,-123.37486,0,,Southbound Jutland at Sumas
100320,Eastbound Fort at Verrinder (#100320),48.4270280004,-123.33577,0,,Eastbound Fort at Verrinder
100321,Eastbound Begbie at Vining (#100321),48.4290859999,-123.336599,0,,Eastbound Begbie at Vining
100322,Eastbound Hillside at Cook (#100322),48.4404090001,-123.351190001,0,,Eastbound Hillside at Cook
100323,Eastbound Burnside Rd E at Jutland (#100323),48.443866,-123.373336,0,,Eastbound Burnside at Jutland
100324,Westbound Lyall at MacAulay (#100324),48.4269270001,-123.404804,0,,Westbound Lyall at MacAulay
100325,Westbound Gorge Rd E at Washington (#100325),48.4431470002,-123.381581999,0,,Westbound Gorge at Washington
100326,Eastbound Gorge Rd E at Washington (#100326),48.4430400002,-123.382149,0,,Eastbound Gorge at Washington
100327,Eastbound Esquimalt at MacAulay (#100327),48.4290570001,-123.404045,0,,Eastbound Esquimalt at MacAulay
100328,Eastbound Finlayson at Burnside Rd E (#100328),48.4442319998,-123.373359001,0,,Eastbound Finlayson at Burnside
100329,Northbound Cook at Basil (#100329),48.4406660003,-123.351368,0,,Northbound Cook at Basil
100330,Westbound Begbie at Shakespeare (#100330),48.4294429996,-123.335983,0,,Westbound Begbie at Shakespeare
100331,Eastbound Haultain at Avebury (#100331),48.436131,-123.341991,0,,Eastbound Haultain at Avebury
100332,Westbound Ross at St Charles (#100332),48.4109429998,-123.335949,0,,Westbound Ross at St Charles
100333,Southbound Quadra at Summit (#100333),48.4436460002,-123.360479999,0,,Southbound Quadra at Summit
100334,Southbound Blanshard at Redbrick (#100334),48.4445050002,-123.366114,0,,Southbound Blanshard at Redbrick
100335,Eastbound Ross at St Charles (#100335),48.4107979996,-123.335851999,0,,Eastbound Ross at St Charles
100336,Westbound Hillside at Higgins (#100336),48.4408279996,-123.349719,0,,Westbound Hillside at Higgins
100337,Eastbound Hillside at Higgins (#100337),48.4408349998,-123.348763,0,,Eastbound Hillside at Higgins
100338,Eastbound Craigflower at Dominion (#100338),48.4395449997,-123.393465,0,,Eastbound Craigflower at Dominion
100339,Westbound Finlayson at Douglas (#100339),48.4448789999,-123.371635,0,,Westbound Finlayson at Douglas
100340,Southbound Fairfield at Lillian (#100340),48.4131323009,-123.334276999,0,,Southbound Fairfield at Lillian
100341,Northbound Blanshard at Finlayson (#100341),48.4446949997,-123.365729,0,,Northbound Blanshard at Finlayson
100342,Eastbound Old Esquimalt at Head (#100342),48.4329379998,-123.402422999,0,,Eastbound Old Esquimalt at Head
100343,Eastbound Finlayson at Nanaimo (#100343),48.4450600002,-123.369827001,0,,Eastbound Finlayson at Nanaimo
100344,Northbound Quadra at Spruce (#100344),48.4442489999,-123.360446,0,,Northbound Quadra at Spruce
100345,Northbound Fairfield at Lillian (#100345),48.413065195,-123.334101118,0,,Northbound Fairfield at Lillian
100346,Westbound Burnside Rd E at Frances (#100346),48.4450049999,-123.375390999,0,,Westbound Burnside at Frances
100347,Southbound Douglas at Finlayson (#100347),48.4451989999,-123.371008,0,,Southbound Douglas at Finlayson
100348,Westbound Esquimalt at Lampson (#100348),48.4294420003,-123.40555,0,,Westbound Esquimalt at Lampson
100351,Westbound Fort at Morrison (#100351),48.4280929999,-123.33403,0,,Westbound Fort at Morrison
100352,Westbound Haultain at Asquith (#100352),48.4362120002,-123.340769,0,,Westbound Haultain at Asquith
100353,Eastbound Lyall at Lampson (#100353),48.4270980001,-123.406967,0,,Eastbound Lyall at Lampson
100354,Southbound Cook at Higgins (#100354),48.4419609997,-123.350074,0,,Southbound Cook at Higgins
100355,Legislature Terminus Bay B (#100355),48.418818,-123.36895,0,,Legislature Terminus Bay B
100356,Northbound Cook at Higgins (#100356),48.4419429999,-123.349842999,0,,Northbound Cook at Higgins
100357,Westbound Richardson at Richmond (#100357),48.4175519998,-123.33181,0,,Westbound Richardson at Richmond
100358,Northbound Douglas at Finlayson (#100358),48.4454930001,-123.370815,0,,Northbound Douglas at Finlayson
100359,Westbound Finlayson at Blanshard (#100359),48.4455230001,-123.36769,0,,Westbound Finlayson at Blanshard
100360,Westbound Ross at Wildwood (#100360),48.4109199999,-123.334237,0,,Westbound Ross at Wildwood
100361,Eastbound Oak Bay at Jubilee (#100361),48.4263950001,-123.3319,0,,Eastbound Oak Bay at Jubilee
100362,Eastbound Burnside Rd E at Napier (#100362),48.4454460002,-123.376613,0,,Eastbound Burnside at Napier
100363,Eastbound Gorge Rd E at Balfour (#100363),48.4434180004,-123.386488,0,,Eastbound Gorge at Balfour
100364,Northbound Lampson at Wychbury (#100364),48.4257580002,-123.407941,0,,Northbound Lampson at Wychbury
100365,Eastbound Esquimalt at Lampson (#100365),48.4294480003,-123.406388,0,,Eastbound Esquimalt at Lampson
100366,Northbound Lampson at Fernhill (#100366),48.4312709996,-123.405149,0,,Northbound Lampson at Fernhill
100367,Northbound Lampson at Bewdley (#100367),48.4237660001,-123.408524,0,,Northbound Lampson at Bewdley
100368,Eastbound Haultain at Belmont (#100368),48.4360909996,-123.339421001,0,,Eastbound Haultain at Belmont
100369,Westbound Gorge Rd E at Balfour (#100369),48.4435939996,-123.386813,0,,Westbound Gorge at Balfour
100370,Southbound Lampson at Wychbury (#100370),48.425114,-123.408318999,0,,Southbound Lampson at Wychbury
100371,Northbound Lampson at Munro (#100371),48.4220100001,-123.409067,0,,Northbound Lampson at Munro
100372,Northbound Lampson at Old Esquimalt (#100372),48.4333900003,-123.403666999,0,,Northbound Lampson at Old Esquimalt
100373,Southbound Lampson at Lyall (#100373),48.4267669998,-123.407835,0,,Southbound Lampson at Lyall
100374,Southbound Lampson at Bewdley (#100374),48.4231300004,-123.408921,0,,Southbound Lampson at Bewdley
100375,Eastbound Richardson at Richmond (#100375),48.417682,-123.330918,0,,Eastbound Richardson at Richmond
100376,Southbound Lampson at Norma (#100376),48.4310810074,-123.40567026,0,,Southbound Lampson at Norma
100377,Eastbound Ross at Wildwood (#100377),48.4107949999,-123.333601001,0,,Eastbound Ross at Wildwood
100378,Eastbound Finlayson at Glasgow (#100378),48.4460159997,-123.362767,0,,Eastbound Finlayson at Glasgow
100379,Southbound Lampson at Old Esquimalt (#100379),48.43398,-123.403631,0,,Southbound Lampson at Old Esquimalt
100380,Westbound Burnside Rd E at Alpha (#100380),48.4461359998,-123.377775,0,,Westbound Burnside at Alpha
100381,Southbound Lampson at Munro (#100381),48.4217569997,-123.409362,0,,Southbound Lampson at Munro
100382,Westbound Oak Bay at Belcher (#100382),48.4265409999,-123.332785,0,,Westbound Oak Bay at Belcher
100383,Westbound Fairfield at Robertson (#100383),48.415103,-123.332025,0,,Westbound Fairfield at Robertson
100384,Eastbound Fort at Leighton (#100384),48.4285489999,-123.332382,0,,Eastbound Fort at Leighton
100385,Eastbound Hillside at Cedar Hill (#100385),48.4410309997,-123.345438999,0,,Eastbound Hillside at Cedar Hill
100386,Eastbound Craigflower at Carrie (#100386),48.4401010003,-123.395387,0,,Eastbound Craigflower at Carrie
100387,Westbound Esquimalt at Lampson (#100387),48.4297449996,-123.407483,0,,Westbound Esquimalt at Lampson
100388,Westbound Craigflower at Carrie (#100388),48.4402640001,-123.395422,0,,Westbound Craigflower at Carrie
100389,Southbound Quadra at Finlayson (#100389),48.4459529999,-123.361164,0,,Southbound Quadra at Finlayson
100390,Eastbound Fairfield at Richmond (#100390),48.4152809998,-123.330933,0,,Eastbound Fairfield at Richmond
100391,Westbound Haultain at Forbes (#100391),48.4361869996,-123.33836,0,,Westbound Haultain at Forbes
100392,Westbound Finlayson at Glasgow (#100392),48.4462099998,-123.362159,0,,Westbound Finlayson at Glasgow
100393,Southbound Richardson at Gonzales (#100393),48.4183479995,-123.330067,0,,Southbound Richardson at Gonzales
100394,Northbound Douglas at Herald (#100394),48.4299530004,-123.364382001,0,,Northbound Douglas at Herald
100395,Eastbound Gorge Rd E at Harriet (#100395),48.4437650002,-123.389704999,0,,Eastbound Gorge at Harriet
100396,Westbound Hillside at Cedar Hill (#100396),48.441249,-123.344687,0,,Westbound Hillside at Cedar Hill
100397,Eastbound Oak Bay at Richmond (#100397),48.4263860001,-123.329869,0,,Eastbound Oak Bay at Richmond
100398,Westbound Gorge Rd E at Harriet (#100398),48.4438800001,-123.389637,0,,Westbound Gorge at Harriet
100399,Eastbound Burnside Rd E at Alpha (#100399),48.4466679997,-123.379170001,0,,Eastbound Burnside at Alpha
100400,Eastbound Haultain at Victor (#100400),48.4360490004,-123.336931,0,,Eastbound Haultain at Victor
100401,Northbound Quadra at Finlayson (#100401),48.4468230002,-123.36117,0,,Northbound Quadra at Finlayson
100402,Westbound Fort at Ashgrove (#100402),48.4291089998,-123.331372,0,,Westbound Fort at Ashgrove
100403,Southbound Shelbourne at Denman (#100403),48.4327410001,-123.333487,0,,Southbound Shelbourne at Denman
100404,Eastbound Munro at Kinver (#100404),48.4217209999,-123.410951999,0,,Eastbound Munro at Kinver
100405,Bay G (#100405),48.4662431576,-123.308851828,0,,Bay G
100406,Westbound Oak Bay at Richmond (#100406),48.4265279999,-123.330642,0,,Westbound Oak Bay at Richmond
100407,Southbound Richmond at Leighton (#100407),48.4281330004,-123.330316001,0,,Southbound Richmond at Leighton
100408,Southbound Lampson at Wurtele (#100408),48.4370479999,-123.402614,0,,Southbound Lampson at Wurtele
100409,Westbound Haultain at Shakespeare (#100409),48.4361599999,-123.336520001,0,,Westbound Haultain at Shakespeare
100410,Westbound Crescent at Richmond (#100410),48.411738,-123.330628999,0,,Westbound Crescent at Richmond
100411,Northbound Shelbourne at Denman (#100411),48.4328070003,-123.333272,0,,Northbound Shelbourne at Denman
100412,Eastbound Crescent at Richmond (#100412),48.4116639996,-123.330495,0,,Eastbound Crescent at Richmond
100413,Southbound Kiwanis at Cedar Hill (#100413),48.4436376939,-123.348004128,0,,Southbound Kiwanis at Cedar Hill
100414,Westbound Burnside Rd E at Washington (#100414),48.4472330001,-123.380018,0,,Westbound Burnside at Washington
100415,Westbound Munro at Kinver (#100415),48.4219579999,-123.411800999,0,,Westbound Munro at Kinver
100416,Eastbound Craigflower at Arcadia (#100416),48.4407600001,-123.39917,0,,Eastbound Craigflower at Arcadia
100417,Westbound Craigflower at Arcadia (#100417),48.4407469996,-123.398572,0,,Westbound Craigflower at Arcadia
100418,Northbound Lampson at Ellery (#100418),48.437575,-123.402232001,0,,Northbound Lampson at Ellery
100419,Southbound Lampson at Colville (#100419),48.4385399996,-123.402105,0,,Southbound Lampson at Colville
100420,Northbound Cedar Hill at Hipwood (#100420),48.4438839999,-123.347515001,0,,Northbound Cedar Hill at Hipwood
100421,Eastbound Esquimalt at Fernhill (#100421),48.4299199998,-123.410175,0,,Eastbound Esquimalt at Fernhill
100422,Westbound Finlayson at Somerset (#100422),48.4469209999,-123.356466001,0,,Westbound Finlayson at Somerset
100424,Eastbound Finlayson at Blackwood (#100424),48.4469219998,-123.355549999,0,,Eastbound Finlayson at Blackwood
100425,Eastbound Richardson at Lawndale (#100425),48.4195120003,-123.327626,0,,Eastbound Richardson at Lawndale
100426,Southbound Cook at Summit (#100426),48.4450620004,-123.349223999,0,,Southbound Cook at Summit
100427,Eastbound Fort at Richmond (#100427),48.4296919998,-123.32967,0,,Eastbound Fort at Richmond
100428,Eastbound Haultain at Scott (#100428),48.4360529999,-123.334599,0,,Eastbound Haultain at Scott
100430,Westbound Esquimalt at Fernhill (#100430),48.4300900002,-123.410149,0,,Westbound Esquimalt at Fernhill
100431,Westbound Haultain at Scott (#100431),48.4361750001,-123.334839,0,,Westbound Haultain at Scott
100432,Southbound Foul Bay at Fairfield (#100432),48.415759,-123.327667,0,,Southbound Foul Bay at Fairfield
100433,Southbound Shelbourne at Haultain (#100433),48.4354790004,-123.333794,0,,Southbound Shelbourne at Haultain
100434,Northbound Richmond at Birch (#100434),48.4301079997,-123.329877001,0,,Northbound Richmond at Birch
100436,Northbound Foul Bay at Fairfield (#100436),48.4158540004,-123.327472001,0,,Northbound Foul Bay at Fairfield
100437,Westbound Richardson at Moss Park (#100437),48.4198656305,-123.326731516,0,,Westbound Richardson at Moss Park
100438,Westbound Fort at Bank (#100438),48.4298970003,-123.32956,0,,Westbound Fort at Bank
100439,Northbound Foul Bay at Quixote (#100439),48.41424,-123.327702,0,,Northbound Foul Bay at Quixote
100440,Southbound Cedar Hill at Hibberson (#100440),48.4447620003,-123.346908,0,,Southbound Cedar Hill at Hibberson
100441,Southbound Richmond at Coronation (#100441),48.4313590001,-123.329778,0,,Southbound Richmond at Coronation
100442,Eastbound Hillside at Gosworth (#100442),48.4422630002,-123.341654001,0,,Eastbound Hillside at Gosworth
100443,Northbound Cook at Summit (#100443),48.4456070001,-123.349158001,0,,Northbound Cook at Summit
